###nvmain stats
######===============
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.measuredProgresses 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.reads 97
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.writes 8
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.activates 45
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.precharges 45
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.refreshes 672
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.sub_array_rb_hit 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.sub_array_rb_miss 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.actWaits 596
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.actWaitTotal 19856
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.actWaitAverage 33.3154
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.worstCaseWrite 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.num00Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.num01Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.num10Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.num11Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.averageWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.measuredWriteTimes 8
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.mlcTimingHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.cancelCountHisto {0: 7}
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.wpPauseHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.subarray0.wpCancelHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.bankEnergy 26177.6nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.activeEnergy 153.243nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.burstEnergy 113.055nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.refreshEnergy 25911.3nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.bankPower 1.4949e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.activePower 87510.9W
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.burstPower 64561W
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.refreshPower 1.47969e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.bandwidth 163.388MB/s
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.dataCycles 420
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.powerCycles 109568
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.utilization 0.00383324
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.reads 97
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.writes 8
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.activates 45
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.precharges 45
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.refreshes 672
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.activeCycles 14646
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.standbyCycles 94922
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.fastExitActiveCycles 36630
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.fastExitPrechargeCycles 1604932
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.slowExitPrechargeCycles 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.actWaits 124
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.actWaitTotal 84
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.actWaitAverage 0.677419
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.bank7.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.totalEnergy 342524nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.backgroundEnergy 132451nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.activateEnergy 1539.24nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.burstEnergy 1242.62nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.refreshEnergy 207291nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.totalPower 0.130271W
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.backgroundPower 0.0503746W
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.activatePower 0.000585413W
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.burstPower 0.0004726W
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.refreshPower 0.078838W
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.reads 1032
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.writes 124
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.activeCycles 105162
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.standbyCycles 4406
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.fastExitActiveCycles 86172
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.fastExitPrechargeCycles 1555390
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.slowExitCycles 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.actWaits 111
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.actWaitTotal 264
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.actWaitAverage 2.37838
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.rrdWaits 113
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.rrdWaitTotal 267
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.rrdWaitAverage 2.36283
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.fawWaits 17
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.fawWaitTotal 153
i0.defaultMemory.channel1.FRFCFS.channel1.rank0.fawWaitAverage 9
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.subArrayEnergy 26204.4nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.activeEnergy 204.324nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.burstEnergy 127.281nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.writeEnergy 0nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.refreshEnergy 25872.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.cancelledWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.cancelledWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.pausedWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.averagePausesPerRequest 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.measuredPauses 5
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.averagePausedRequestProgress 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.measuredProgresses 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.reads 113
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.writes 5
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.activates 60
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.precharges 60
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.sub_array_rb_hit 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.sub_array_rb_miss 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.actWaits 563
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.actWaitTotal 17183
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.actWaitAverage 30.5204
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.worstCaseWrite 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.num00Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.num01Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.num10Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.num11Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.averageWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.measuredWriteTimes 5
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.mlcTimingHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.cancelCountHisto {0: 4}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.wpPauseHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.subarray0.wpCancelHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.bankEnergy 26204.4nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.activeEnergy 204.324nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.burstEnergy 127.281nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.refreshEnergy 25872.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.bankPower 1.49643e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.activePower 116681W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.burstPower 72684.9W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.refreshPower 1.47749e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.bandwidth 180.178MB/s
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.dataCycles 472
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.powerCycles 111659
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.utilization 0.00422716
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.reads 113
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.writes 5
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.activates 60
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.precharges 60
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.activeCycles 16540
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.standbyCycles 95119
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.fastExitActiveCycles 31845
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.fastExitPrechargeCycles 1607626
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.slowExitPrechargeCycles 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.actWaits 141
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.actWaitTotal 257
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.actWaitAverage 1.8227
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank0.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.subArrayEnergy 26236.3nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.activeEnergy 187.297nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.burstEnergy 176.208nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.writeEnergy 0nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.refreshEnergy 25872.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.cancelledWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.cancelledWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.pausedWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.averagePausesPerRequest 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.measuredPauses 19
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.averagePausedRequestProgress 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.measuredProgresses 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.reads 145
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.writes 19
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.activates 55
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.precharges 55
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.sub_array_rb_hit 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.sub_array_rb_miss 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.actWaits 317
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.actWaitTotal 8587
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.actWaitAverage 27.0883
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.worstCaseWrite 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.num00Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.num01Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.num10Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.num11Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.averageWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.measuredWriteTimes 19
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.mlcTimingHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.cancelCountHisto {0: 18}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.wpPauseHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.subarray0.wpCancelHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.bankEnergy 26236.3nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.activeEnergy 187.297nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.burstEnergy 176.208nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.refreshEnergy 25872.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.bankPower 1.49825e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.activePower 106958W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.burstPower 100625W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.refreshPower 1.47749e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.bandwidth 250.417MB/s
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.dataCycles 656
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.powerCycles 111659
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.utilization 0.00587503
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.reads 145
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.writes 19
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.activates 55
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.precharges 55
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.activeCycles 17202
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.standbyCycles 94457
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.fastExitActiveCycles 33072
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.fastExitPrechargeCycles 1606399
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.slowExitPrechargeCycles 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.actWaits 160
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.actWaitTotal 290
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.actWaitAverage 1.8125
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank1.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.subArrayEnergy 26351.6nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.activeEnergy 265.621nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.burstEnergy 213.186nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.writeEnergy 0nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.refreshEnergy 25872.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.cancelledWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.cancelledWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.pausedWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.averagePausesPerRequest 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.measuredPauses 34
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.averagePausedRequestProgress 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.measuredProgresses 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.reads 165
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.writes 34
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.activates 78
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.precharges 78
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.sub_array_rb_hit 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.sub_array_rb_miss 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.actWaits 688
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.actWaitTotal 18839
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.actWaitAverage 27.3823
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.worstCaseWrite 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.num00Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.num01Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.num10Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.num11Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.averageWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.measuredWriteTimes 34
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.mlcTimingHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.cancelCountHisto {0: 33}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.wpPauseHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.subarray0.wpCancelHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.bankEnergy 26351.6nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.activeEnergy 265.621nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.burstEnergy 213.186nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.refreshEnergy 25872.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.bankPower 1.50483e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.activePower 151686W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.burstPower 121742W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.refreshPower 1.47749e+07W
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.bandwidth 303.86MB/s
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.dataCycles 796
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.powerCycles 111659
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.utilization 0.00712885
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.reads 165
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.writes 34
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.activates 78
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.precharges 78
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.activeCycles 19968
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.standbyCycles 91691
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.fastExitActiveCycles 46351
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.fastExitPrechargeCycles 1593120
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.slowExitPrechargeCycles 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.actWaits 177
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.actWaitTotal 254
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.actWaitAverage 1.43503
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank2.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.subArrayEnergy 26287.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.activeEnergy 241.783nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.burstEnergy 173.251nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.writeEnergy 0nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.refreshEnergy 25872.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.cancelledWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.cancelledWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.pausedWrites 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.averagePausesPerRequest 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.measuredPauses 14
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.averagePausedRequestProgress 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.measuredProgresses 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.reads 147
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.writes 14
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.activates 71
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.precharges 71
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.refreshes 671
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.sub_array_rb_hit 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.sub_array_rb_miss 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.worstCaseEndurance 18446744073709551615
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.averageEndurance 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.actWaits 297
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.actWaitTotal 1323
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.actWaitAverage 4.45455
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.worstCaseWrite 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.num00Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.num01Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.num10Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.num11Writes 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.averageWriteTime 0
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.measuredWriteTimes 14
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.mlcTimingHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.cancelCountHisto {0: 13}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.wpPauseHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.subarray0.wpCancelHisto {}
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.bankEnergy 26287.8nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.activeEnergy 241.783nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.burstEnergy 173.251nJ
i0.defaultMemory.channel1.FRFCFS.channel1.rank1.bank3.refreshEnergy 25872.8nJ
